GENE	sumZ	numObs	normZ	pval_synth	rank_synth	fdr_synth	pval_supp	rank_supp	fdr_supp
FHOG613	-1.54	2	-0.42	0.337	708	0.94	0.663	1294	0.987
RJT63	-1.54	2	-0.42	0.338	709	0.94	0.662	1293	0.987
DYBQ61	-1.53	2	-0.42	0.339	710	0.94	0.661	1292	0.987
DTOY5	-1.53	2	-0.41	0.339	711	0.94	0.661	1291	0.987
CRHNM10	-1.53	2	-0.41	0.34	712	0.94	0.66	1290	0.987
CCW82	-1.52	2	-0.41	0.341	713	0.94	0.659	1289	0.987
COM30	-1.52	2	-0.41	0.342	714	0.94	0.658	1288	0.987
ZJAPG980	-1.52	2	-0.41	0.342	715	0.94	0.658	1287	0.987
YMXQD8	-1.52	2	-0.41	0.342	716	0.94	0.658	1286	0.987
EBH71	-1.51	2	-0.41	0.343	717	0.94	0.657	1285	0.987
QXC718	-1.51	2	-0.40	0.343	718	0.94	0.657	1284	0.987
NYAG3	-1.51	2	-0.40	0.343	719	0.94	0.657	1283	0.987
EEYNK63	-1.51	2	-0.40	0.344	720	0.94	0.656	1282	0.987
UUL8	-1.51	2	-0.40	0.344	721	0.94	0.656	1281	0.987
IYD389	-1.51	2	-0.40	0.344	722	0.94	0.656	1280	0.987
XCNY468	-1.51	2	-0.40	0.344	723	0.94	0.656	1279	0.987
YOC507	-1.50	2	-0.40	0.345	724	0.94	0.655	1278	0.987
SHW38	-1.50	2	-0.40	0.345	725	0.94	0.655	1277	0.987
JMS39	-1.50	2	-0.40	0.345	726	0.94	0.655	1276	0.987
UMUZ734	-1.50	2	-0.40	0.345	727	0.94	0.655	1275	0.987
RADZ248	-1.49	2	-0.39	0.347	728	0.94	0.653	1274	0.987
UHG324	-1.49	2	-0.39	0.347	729	0.94	0.653	1273	0.987
FNGQ80	-1.49	2	-0.39	0.347	730	0.94	0.653	1272	0.987
SLQ58	-1.49	2	-0.39	0.348	731	0.94	0.652	1271	0.987
IAFXD03	-1.49	2	-0.39	0.348	732	0.94	0.652	1270	0.987
NBDY8	-1.49	2	-0.39	0.348	733	0.94	0.652	1269	0.987
FSN2	-1.48	2	-0.39	0.349	734	0.94	0.651	1268	0.987
JSY9	-1.48	2	-0.39	0.349	735	0.94	0.651	1267	0.987
ZGMA18	-1.48	2	-0.39	0.349	736	0.94	0.651	1266	0.987
WGAT894	-1.48	2	-0.39	0.35	737	0.94	0.65	1265	0.987
TIU75	-1.48	2	-0.39	0.35	738	0.94	0.65	1264	0.987
ZVC2	-1.47	2	-0.38	0.351	739	0.94	0.649	1263	0.987
LJGP642	-1.47	2	-0.38	0.351	740	0.94	0.649	1262	0.987
XRF02	-1.47	2	-0.38	0.351	741	0.94	0.649	1261	0.987
HYS50	-1.46	2	-0.38	0.352	742	0.94	0.648	1260	0.987
OQB65	-1.46	2	-0.38	0.353	743	0.94	0.647	1259	0.987
GAPL137	-1.46	2	-0.38	0.353	744	0.94	0.647	1258	0.987
OFX480	-1.46	2	-0.38	0.353	745	0.94	0.647	1257	0.987
AVSXD452	-1.46	2	-0.38	0.353	746	0.94	0.647	1256	0.987
CWOLN1	-1.46	2	-0.38	0.353	747	0.94	0.647	1255	0.987
TATG032	-1.46	2	-0.38	0.354	748	0.94	0.646	1254	0.987
JQMIY341	-1.45	2	-0.38	0.354	749	0.94	0.646	1253	0.987
MFCP85	-1.45	2	-0.37	0.354	750	0.94	0.646	1252	0.987
RMZ5	-1.45	2	-0.37	0.355	751	0.94	0.645	1251	0.987
VCKN945	-1.45	2	-0.37	0.355	752	0.94	0.645	1250	0.987
TUZ56	-1.44	2	-0.37	0.356	753	0.94	0.644	1249	0.987
RGWZ094	-1.44	2	-0.37	0.356	754	0.94	0.644	1248	0.987
OJRSA17	-1.44	2	-0.37	0.357	755	0.94	0.643	1247	0.987
JVNA392	-1.44	2	-0.37	0.357	756	0.94	0.643	1246	0.987
IZCX0	-1.43	2	-0.36	0.359	757	0.94	0.641	1245	0.987
YYHQ8	-1.43	2	-0.36	0.359	758	0.94	0.641	1244	0.987
TNV9	-1.42	2	-0.36	0.361	759	0.94	0.639	1243	0.987
CNDO96	-1.42	2	-0.36	0.361	760	0.94	0.639	1242	0.987
PUC2	-1.41	2	-0.35	0.361	761	0.94	0.639	1241	0.987
YPA9	-1.41	2	-0.35	0.362	762	0.94	0.638	1240	0.987
EYJMH0	-1.41	2	-0.35	0.363	763	0.94	0.637	1239	0.987
XXD9	-1.41	2	-0.35	0.363	764	0.94	0.637	1238	0.987
WKFU143	-1.41	2	-0.35	0.363	765	0.94	0.637	1237	0.987
RRIW87	-1.40	2	-0.35	0.363	766	0.94	0.637	1236	0.987
MBWXV792	-1.40	2	-0.35	0.363	767	0.94	0.637	1235	0.987
HQD69	-1.40	2	-0.35	0.364	768	0.94	0.636	1234	0.987
JEG28	-1.40	2	-0.35	0.364	769	0.94	0.636	1233	0.987
RARKT5	-1.40	2	-0.34	0.365	770	0.94	0.635	1232	0.987
EAU9	-1.39	2	-0.34	0.366	771	0.94	0.634	1231	0.987
JEK7	-1.39	2	-0.34	0.367	772	0.94	0.633	1230	0.987
QTP5	-1.38	2	-0.34	0.368	773	0.94	0.632	1229	0.987
AMRU90	-1.38	2	-0.34	0.369	774	0.94	0.631	1228	0.987
ILQRI3	-1.37	2	-0.33	0.369	775	0.94	0.631	1227	0.987
RZBU8	-1.37	2	-0.33	0.37	776	0.94	0.63	1226	0.987
EPL31	-1.37	2	-0.33	0.37	777	0.94	0.63	1225	0.987
VSJDP950	-1.37	2	-0.33	0.37	778	0.94	0.63	1224	0.987
CRUO9	-1.37	2	-0.33	0.371	779	0.94	0.629	1223	0.987
KBIY48	-1.36	2	-0.33	0.372	780	0.94	0.628	1222	0.987
IJHFW132	-1.36	2	-0.33	0.372	781	0.94	0.628	1221	0.987
RKF410	-1.36	2	-0.33	0.373	782	0.94	0.627	1220	0.987
PBWSO45	-1.36	2	-0.33	0.373	783	0.94	0.627	1219	0.987
SSOE512	-1.35	2	-0.32	0.373	784	0.94	0.627	1218	0.987
KEX8	-1.35	2	-0.32	0.374	785	0.94	0.626	1217	0.987
ZLH49	-1.35	2	-0.32	0.374	786	0.94	0.626	1216	0.987
RBSIF8	-1.35	2	-0.32	0.374	787	0.94	0.626	1215	0.987
DYNOP2	-1.35	2	-0.32	0.374	788	0.94	0.626	1214	0.987
ABYM184	-1.35	2	-0.32	0.374	789	0.94	0.626	1213	0.987
IPWC8	-1.35	2	-0.32	0.375	790	0.94	0.625	1212	0.987
KHZ7	-1.35	2	-0.32	0.375	791	0.94	0.625	1211	0.987
QWG6	-1.35	2	-0.32	0.375	792	0.94	0.625	1210	0.987
AOU2	-1.35	2	-0.32	0.375	793	0.94	0.625	1209	0.987
KSN7	-1.34	2	-0.32	0.376	794	0.94	0.624	1208	0.987
FAXK429	-1.34	2	-0.31	0.377	795	0.94	0.623	1207	0.987
WSFZ87	-1.33	2	-0.31	0.377	796	0.94	0.623	1206	0.987
DQIZD87	-1.33	2	-0.31	0.378	797	0.94	0.622	1205	0.987
FXPW690	-1.33	2	-0.31	0.378	798	0.94	0.622	1204	0.987
TGM20	-1.32	2	-0.31	0.379	799	0.94	0.621	1203	0.987
OOM5	-1.32	2	-0.31	0.38	800	0.94	0.62	1202	0.987
WVX3	-1.32	2	-0.31	0.38	801	0.94	0.62	1201	0.987
CSQP7	-1.32	2	-0.31	0.38	802	0.94	0.62	1200	0.987
GFPW175	-1.32	2	-0.30	0.38	803	0.94	0.62	1199	0.987
BZVK053	-1.32	2	-0.30	0.38	804	0.94	0.62	1198	0.987
TTPUM4	-1.31	2	-0.30	0.382	805	0.94	0.618	1197	0.987
VLPJ573	-1.30	2	-0.29	0.384	806	0.94	0.616	1196	0.987
HBQ4	-1.29	2	-0.29	0.385	807	0.94	0.615	1195	0.987
YSONA70	-1.29	2	-0.29	0.386	808	0.94	0.614	1194	0.987
USDR61	-1.29	2	-0.29	0.386	809	0.94	0.614	1193	0.987
EGJB491	-1.29	2	-0.29	0.386	810	0.94	0.614	1192	0.987
HSMT3	-1.29	2	-0.29	0.386	811	0.94	0.614	1191	0.987
JAKV895	-1.28	2	-0.29	0.387	812	0.94	0.613	1190	0.987
MCSL45	-1.28	2	-0.29	0.387	813	0.94	0.613	1189	0.987
NCWUA48	-1.28	2	-0.29	0.388	814	0.94	0.612	1188	0.987
DNDY25	-1.28	2	-0.28	0.388	815	0.94	0.612	1187	0.987
NQLT452	-1.28	2	-0.28	0.388	816	0.94	0.612	1186	0.987
YXU05	-1.28	2	-0.28	0.388	817	0.94	0.612	1185	0.987
FMARY3	-1.28	2	-0.28	0.388	818	0.94	0.612	1184	0.987
SLOFM392	-1.27	2	-0.28	0.389	819	0.94	0.611	1183	0.987
XED721	-1.27	2	-0.28	0.389	820	0.94	0.611	1182	0.987
CTNFX94	-1.26	2	-0.28	0.391	821	0.94	0.609	1181	0.987
XLDET38	-1.26	2	-0.28	0.391	822	0.94	0.609	1180	0.987
QNI13	-1.26	2	-0.28	0.391	823	0.94	0.609	1179	0.987
BSKMD379	-1.26	2	-0.27	0.392	824	0.94	0.608	1178	0.987
NAE6	-1.26	2	-0.27	0.392	825	0.94	0.608	1177	0.987
BGDAV6	-1.25	2	-0.27	0.393	826	0.94	0.607	1176	0.987
FYK8	-1.25	2	-0.27	0.393	827	0.94	0.607	1175	0.987
NKVSH56	-1.25	2	-0.27	0.393	828	0.94	0.607	1174	0.987
HYE8	-1.25	2	-0.27	0.393	829	0.94	0.607	1173	0.987
ZBNGV63	-1.25	2	-0.27	0.393	830	0.94	0.607	1172	0.987
DWR0	-1.25	2	-0.27	0.393	831	0.94	0.607	1171	0.987
LQL10	-1.25	2	-0.27	0.394	832	0.94	0.606	1170	0.987
SICM5	-1.25	2	-0.27	0.394	833	0.94	0.606	1169	0.987
CDWA234	-1.25	2	-0.27	0.394	834	0.94	0.606	1168	0.987
AVY751	-1.24	2	-0.26	0.396	835	0.94	0.604	1167	0.987
IVLWO9	-1.24	2	-0.26	0.396	836	0.94	0.604	1166	0.987
MWTDK9	-1.24	2	-0.26	0.396	837	0.94	0.604	1165	0.987
XJL3	-1.24	2	-0.26	0.396	838	0.94	0.604	1164	0.987
PCU5	-1.24	2	-0.26	0.396	839	0.94	0.604	1163	0.987
SDUZS6	-1.24	2	-0.26	0.396	840	0.94	0.604	1162	0.987
ZPUE74	-1.23	2	-0.26	0.397	841	0.94	0.603	1161	0.987
HXQC3	-1.23	2	-0.26	0.397	842	0.94	0.603	1160	0.987
MNU9	-1.23	2	-0.26	0.398	843	0.94	0.602	1159	0.987
XQSNI879	-1.22	2	-0.26	0.399	844	0.94	0.601	1158	0.987
JLO78	-1.22	2	-0.25	0.4	845	0.94	0.6	1157	0.987
ULUBI649	-1.22	2	-0.25	0.4	846	0.94	0.6	1156	0.987
FVO48	-1.21	2	-0.25	0.401	847	0.94	0.599	1155	0.987
GEHO70	-1.21	2	-0.25	0.401	848	0.94	0.599	1154	0.987
EVW48	-1.21	2	-0.25	0.401	849	0.94	0.599	1153	0.987
GAQWO93	-1.21	2	-0.25	0.401	850	0.94	0.599	1152	0.987
JDAFX702	-1.21	2	-0.25	0.401	851	0.94	0.599	1151	0.987
DHSJ2	-1.21	2	-0.25	0.401	852	0.94	0.599	1150	0.987
EZMRP2	-1.21	2	-0.25	0.401	853	0.94	0.599	1149	0.987
ZXLTR249	-1.21	2	-0.25	0.402	854	0.94	0.598	1148	0.987
HJSW261	-1.21	2	-0.25	0.402	855	0.94	0.598	1147	0.987
YEFH74	-1.21	2	-0.25	0.402	856	0.94	0.598	1146	0.987
GHCI5	-1.20	2	-0.25	0.403	857	0.94	0.597	1145	0.987
TUINP814	-1.20	2	-0.24	0.403	858	0.94	0.597	1144	0.987
QJCY0	-1.20	2	-0.24	0.404	859	0.941	0.596	1143	0.987
GGKVA684	-1.19	2	-0.24	0.406	860	0.942	0.594	1142	0.987
ADJ921	-1.19	2	-0.24	0.406	861	0.942	0.594	1141	0.987
XGDIA60	-1.18	2	-0.24	0.407	862	0.942	0.593	1140	0.987
UGEU87	-1.18	2	-0.23	0.407	863	0.942	0.593	1139	0.987
ZUGL752	-1.18	2	-0.23	0.408	864	0.942	0.592	1138	0.987
UFDXN897	-1.18	2	-0.23	0.408	865	0.942	0.592	1137	0.987
QCDTI871	-1.17	2	-0.23	0.409	866	0.942	0.591	1136	0.987
ZMAU8	-1.17	2	-0.23	0.41	867	0.942	0.59	1135	0.987
LLFZ9	-1.17	2	-0.23	0.41	868	0.942	0.59	1134	0.987
CCX74	-1.16	2	-0.23	0.411	869	0.942	0.589	1133	0.987
LGU43	-1.16	2	-0.22	0.411	870	0.942	0.589	1132	0.987
KLD316	-1.16	2	-0.22	0.411	871	0.942	0.589	1131	0.987
AHUKC083	-1.16	2	-0.22	0.412	872	0.942	0.588	1130	0.987
XGKAN816	-1.15	2	-0.22	0.413	873	0.942	0.587	1129	0.987
RYIR058	-1.15	2	-0.22	0.413	874	0.942	0.587	1128	0.987
CXQH538	-1.15	2	-0.22	0.413	875	0.942	0.587	1127	0.987
CAL249	-1.15	2	-0.22	0.413	876	0.942	0.587	1126	0.987
BYRV762	-1.15	2	-0.22	0.414	877	0.942	0.586	1125	0.987
MZM43	-1.15	2	-0.22	0.414	878	0.942	0.586	1124	0.987
WHFCN1	-1.15	2	-0.22	0.414	879	0.942	0.586	1123	0.987
LNOD3	-1.14	2	-0.21	0.416	880	0.944	0.584	1122	0.987
LWIUE90	-1.14	2	-0.21	0.416	881	0.944	0.584	1121	0.987
URY7	-1.14	2	-0.21	0.416	882	0.944	0.584	1120	0.987
SWSQ9	-1.13	2	-0.21	0.417	883	0.945	0.583	1119	0.987
PKC6	-1.13	2	-0.21	0.418	884	0.946	0.582	1118	0.987
RXCB014	-1.12	2	-0.20	0.419	885	0.946	0.581	1117	0.987
IMOC6	-1.12	2	-0.20	0.419	886	0.946	0.581	1116	0.987
VRWP319	-1.12	2	-0.20	0.42	887	0.946	0.58	1115	0.987
TSB45	-1.11	2	-0.20	0.421	888	0.946	0.579	1114	0.987
ZYHBK815	-1.11	2	-0.20	0.422	889	0.946	0.578	1113	0.987
KBDW2	-1.10	2	-0.20	0.423	890	0.946	0.577	1112	0.987
PVT036	-1.10	2	-0.19	0.423	891	0.946	0.577	1111	0.987
BOT28	-1.10	2	-0.19	0.423	892	0.946	0.577	1110	0.987
IKVDO45	-1.10	2	-0.19	0.424	893	0.946	0.576	1109	0.987
BTNX51	-1.09	2	-0.19	0.426	894	0.946	0.574	1108	0.987
MHS45	-1.09	2	-0.19	0.426	895	0.946	0.574	1107	0.987
LUMZT04	-1.09	2	-0.19	0.426	896	0.946	0.574	1106	0.987
DIM48	-1.08	2	-0.18	0.427	897	0.946	0.573	1105	0.987
NBY268	-1.08	2	-0.18	0.427	898	0.946	0.573	1104	0.987
GXNWL3	-1.08	2	-0.18	0.427	899	0.946	0.573	1103	0.987
RIBLG30	-1.08	2	-0.18	0.427	900	0.946	0.573	1102	0.987
WEXVB7	-1.08	2	-0.18	0.428	901	0.946	0.572	1101	0.987
TOWKQ214	-1.08	2	-0.18	0.428	902	0.946	0.572	1100	0.987
HQP26	-1.08	2	-0.18	0.428	903	0.946	0.572	1099	0.987
WFO540	-1.07	2	-0.18	0.429	904	0.946	0.571	1098	0.987
KKWF247	-1.07	2	-0.18	0.429	905	0.946	0.571	1097	0.987
NOUM6	-1.07	2	-0.18	0.43	906	0.946	0.57	1096	0.987
DKX28	-1.07	2	-0.18	0.43	907	0.946	0.57	1095	0.987
GUFB71	-1.07	2	-0.18	0.43	908	0.946	0.57	1094	0.987
RTGPB014	-1.06	2	-0.17	0.432	909	0.946	0.568	1093	0.987
LYUVS734	-1.05	2	-0.17	0.433	910	0.946	0.567	1092	0.987
NIMVJ3	-1.05	2	-0.17	0.433	911	0.946	0.567	1091	0.987
GVP3	-1.05	2	-0.17	0.433	912	0.946	0.567	1090	0.987
AKXGR6	-1.04	2	-0.16	0.435	913	0.946	0.565	1089	0.987
ROL7	-1.04	2	-0.16	0.435	914	0.946	0.565	1088	0.987
PUXQE91	-1.04	2	-0.16	0.436	915	0.946	0.564	1087	0.987
GYN2	-1.04	2	-0.16	0.436	916	0.946	0.564	1086	0.987
VABCQ1	-1.04	2	-0.16	0.436	917	0.946	0.564	1085	0.987
MUZ624	-1.03	2	-0.16	0.438	918	0.946	0.562	1084	0.987
UCR04	-1.03	2	-0.16	0.438	919	0.946	0.562	1083	0.987
AFN8	-1.03	2	-0.16	0.438	920	0.946	0.562	1082	0.987
SULMP874	-1.03	2	-0.15	0.439	921	0.946	0.561	1081	0.987
BRVID386	-1.02	2	-0.15	0.439	922	0.946	0.561	1080	0.987
ELV8	-1.02	2	-0.15	0.439	923	0.946	0.561	1079	0.987
SXIA918	-1.02	2	-0.15	0.44	924	0.946	0.56	1078	0.987
TJA0	-1.01	2	-0.15	0.441	925	0.946	0.559	1077	0.987
ZTYX72	-1.01	2	-0.15	0.442	926	0.946	0.558	1076	0.987
IEAS61	-1.01	2	-0.14	0.443	927	0.946	0.557	1075	0.987
KLZ89	-1.00	2	-0.14	0.443	928	0.946	0.557	1074	0.987
OSL49	-1.00	2	-0.14	0.443	929	0.946	0.557	1073	0.987
DSY581	-1.00	2	-0.14	0.443	930	0.946	0.557	1072	0.987
NFZ0	-1.00	2	-0.14	0.444	931	0.946	0.556	1071	0.987
WNQL450	-1.00	2	-0.14	0.444	932	0.946	0.556	1070	0.987
QSDPT1	-0.99	2	-0.14	0.445	933	0.946	0.555	1069	0.987
IIY4	-0.99	2	-0.14	0.445	934	0.946	0.555	1068	0.987
UEZ21	-0.99	2	-0.14	0.446	935	0.946	0.554	1067	0.987
IZVQC25	-0.99	2	-0.13	0.447	936	0.946	0.553	1066	0.987
GOJEV7	-0.98	2	-0.13	0.447	937	0.946	0.553	1065	0.987
OKJXV4	-0.98	2	-0.13	0.447	938	0.946	0.553	1064	0.987
VJS164	-0.98	2	-0.13	0.448	939	0.946	0.552	1063	0.987
HMS420	-0.98	2	-0.13	0.449	940	0.946	0.551	1062	0.987
ESW4	-0.97	2	-0.13	0.449	941	0.946	0.551	1061	0.987
FJSY7	-0.97	2	-0.13	0.449	942	0.946	0.551	1060	0.987
SZOHR216	-0.97	2	-0.13	0.449	943	0.946	0.551	1059	0.987
OHJQ5	-0.97	2	-0.13	0.449	944	0.946	0.551	1058	0.987
ICOJ3	-0.97	2	-0.12	0.45	945	0.946	0.55	1057	0.987
NDWHP82	-0.97	2	-0.12	0.451	946	0.946	0.549	1056	0.987
SHWDR1	-0.97	2	-0.12	0.451	947	0.946	0.549	1055	0.987
UWJO0	-0.96	2	-0.12	0.451	948	0.946	0.549	1054	0.987
SMNR610	-0.96	2	-0.12	0.452	949	0.946	0.548	1053	0.987
LDRBN6	-0.96	2	-0.12	0.452	950	0.946	0.548	1052	0.987
TSUKA317	-0.96	2	-0.12	0.452	951	0.946	0.548	1051	0.987
WMQN43	-0.96	2	-0.12	0.452	952	0.946	0.548	1050	0.987
BQTKS56	-0.96	2	-0.12	0.452	953	0.946	0.548	1049	0.987
HMG574	-0.96	2	-0.12	0.453	954	0.946	0.547	1048	0.987
TEI14	-0.95	2	-0.12	0.453	955	0.946	0.547	1047	0.987
JSXFN3	-0.95	2	-0.12	0.453	956	0.946	0.547	1046	0.987
WTAV05	-0.95	2	-0.12	0.454	957	0.946	0.546	1045	0.987
TCUN2	-0.95	2	-0.12	0.454	958	0.946	0.546	1044	0.987
EPEC43	-0.95	2	-0.12	0.454	959	0.946	0.546	1043	0.987
NGP7	-0.94	2	-0.11	0.456	960	0.946	0.544	1042	0.987
ZVSZT2	-0.94	2	-0.11	0.456	961	0.946	0.544	1041	0.987
HADIF24	-0.94	2	-0.11	0.457	962	0.946	0.543	1040	0.987
BDOM416	-0.94	2	-0.11	0.457	963	0.946	0.543	1039	0.987
WGP6	-0.93	2	-0.10	0.458	964	0.946	0.542	1038	0.987
DEPZ0	-0.93	2	-0.10	0.458	965	0.946	0.542	1037	0.987
HDZIA148	-0.93	2	-0.10	0.459	966	0.946	0.541	1036	0.987
WQL1	-0.92	2	-0.10	0.459	967	0.946	0.541	1035	0.987
BWJG85	-0.92	2	-0.10	0.46	968	0.946	0.54	1034	0.987
TOXF761	-0.92	2	-0.10	0.46	969	0.946	0.54	1033	0.987
STG962	-0.92	2	-0.10	0.461	970	0.946	0.539	1032	0.987
IFT756	-0.91	2	-0.10	0.462	971	0.946	0.538	1031	0.987
DNT4	-0.91	2	-0.10	0.462	972	0.946	0.538	1030	0.987
POIV527	-0.91	2	-0.09	0.462	973	0.946	0.538	1029	0.987
HUBSV6	-0.91	2	-0.09	0.463	974	0.946	0.537	1028	0.987
MZOT89	-0.91	2	-0.09	0.463	975	0.946	0.537	1027	0.987
FWA9	-0.90	2	-0.09	0.463	976	0.946	0.537	1026	0.987
TGLV67	-0.90	2	-0.09	0.463	977	0.946	0.537	1025	0.987
HEPKV8	-0.90	2	-0.09	0.464	978	0.946	0.536	1024	0.987
DHTB6	-0.90	2	-0.09	0.464	979	0.946	0.536	1023	0.987
IHWC3	-0.90	2	-0.09	0.464	980	0.946	0.536	1022	0.987
BHQB25	-0.90	2	-0.09	0.464	981	0.946	0.536	1021	0.987
FXQUV987	-0.90	2	-0.09	0.465	982	0.946	0.535	1020	0.987
LOKAC16	-0.90	2	-0.09	0.465	983	0.946	0.535	1019	0.987
HZY4	-0.89	2	-0.09	0.465	984	0.946	0.535	1018	0.987
IDSKJ473	-0.89	2	-0.09	0.465	985	0.946	0.535	1017	0.987
XBCO023	-0.88	2	-0.08	0.468	986	0.949	0.532	1016	0.987
HOHDQ126	-0.88	2	-0.08	0.468	987	0.949	0.532	1015	0.987
WIBGS82	-0.88	2	-0.08	0.469	988	0.95	0.531	1014	0.987
LDSAX35	-0.87	2	-0.08	0.47	989	0.95	0.53	1013	0.987
NFPV0	-0.87	2	-0.07	0.471	990	0.952	0.529	1012	0.987
RVZA931	-0.86	2	-0.07	0.472	991	0.952	0.528	1011	0.987
RPR513	-0.85	2	-0.07	0.473	992	0.954	0.527	1010	0.987
SOX241	-0.85	2	-0.07	0.474	993	0.954	0.526	1009	0.987
RJQK1	-0.84	2	-0.06	0.476	994	0.958	0.524	1008	0.987
PQN73	-0.84	2	-0.06	0.477	995	0.958	0.523	1007	0.987
HKJ4	-0.84	2	-0.06	0.477	996	0.958	0.523	1006	0.987
VXYJV284	-0.84	2	-0.06	0.477	997	0.958	0.523	1005	0.987
SVFXP4	-0.83	2	-0.06	0.478	998	0.958	0.522	1004	0.987
XRUT26	-0.83	2	-0.05	0.478	999	0.958	0.522	1003	0.987
YZRLV4	-0.83	2	-0.05	0.479	1000	0.958	0.521	1002	0.987
JMGNF61	-0.82	2	-0.05	0.48	1001	0.958	0.52	1001	0.987
AFNZS5	-0.82	2	-0.05	0.48	1002	0.958	0.52	1000	0.987
CTR513	-0.82	2	-0.05	0.48	1003	0.958	0.52	999	0.987
OBPN02	-0.81	2	-0.04	0.482	1004	0.959	0.518	998	0.987
EVTX873	-0.81	2	-0.04	0.483	1005	0.959	0.517	997	0.987
XLRWU3	-0.81	2	-0.04	0.483	1006	0.959	0.517	996	0.987
AXWZ1	-0.81	2	-0.04	0.484	1007	0.959	0.516	995	0.987
KCPT74	-0.80	2	-0.04	0.484	1008	0.959	0.516	994	0.987
QBXU730	-0.80	2	-0.04	0.484	1009	0.959	0.516	993	0.987
TQAR60	-0.80	2	-0.04	0.484	1010	0.96	0.516	992	0.987
CYCAZ16	-0.80	2	-0.04	0.485	1011	0.96	0.515	991	0.987
OXH6	-0.80	2	-0.04	0.486	1012	0.96	0.514	990	0.987
FTRUN9	-0.79	2	-0.04	0.486	1013	0.96	0.514	989	0.987
DAZ125	-0.79	2	-0.03	0.487	1014	0.961	0.513	988	0.987
FUOBS902	-0.78	2	-0.03	0.488	1015	0.961	0.512	987	0.987
EYAU2	-0.78	2	-0.03	0.488	1016	0.961	0.512	986	0.987
RRQXN8	-0.78	2	-0.03	0.489	1017	0.962	0.511	985	0.987
OCRL95	-0.78	2	-0.03	0.49	1018	0.962	0.51	984	0.987
KPSJD05	-0.77	2	-0.02	0.49	1019	0.962	0.51	983	0.987
HUBP931	-0.77	2	-0.02	0.491	1020	0.962	0.509	982	0.987
XOFM149	-0.77	2	-0.02	0.491	1021	0.962	0.509	981	0.987
PUSC418	-0.76	2	-0.02	0.492	1022	0.962	0.508	980	0.987
GXEQI289	-0.76	2	-0.02	0.492	1023	0.962	0.508	979	0.987
YLETD95	-0.76	2	-0.02	0.493	1024	0.962	0.507	978	0.987
DCJUS8	-0.76	2	-0.02	0.493	1025	0.962	0.507	977	0.987
RPKZX3	-0.76	2	-0.02	0.493	1026	0.962	0.507	976	0.987
SDYO63	-0.75	2	-0.01	0.494	1027	0.962	0.506	975	0.987
DJG5	-0.75	2	-0.01	0.494	1028	0.962	0.506	974	0.987
BDWTY47	-0.75	2	-0.01	0.495	1029	0.962	0.505	973	0.987
VRYQ60	-0.75	2	-0.01	0.495	1030	0.962	0.505	972	0.987
KOD14	-0.74	2	-0.01	0.496	1031	0.962	0.504	971	0.987
OOJP34	-0.74	2	-0.01	0.496	1032	0.962	0.504	970	0.987
JVG925	-0.73	2	-0.01	0.498	1033	0.962	0.502	969	0.987
WIMVS51	-0.73	2	-0.00	0.498	1034	0.962	0.502	968	0.987
GEOD7	-0.73	2	-0.00	0.498	1035	0.962	0.502	967	0.987
NGOSX425	-0.73	2	-0.00	0.499	1036	0.962	0.501	966	0.987
FCM87	-0.73	2	-0.00	0.499	1037	0.962	0.501	965	0.987
TBPF1	-0.73	2	-0.00	0.499	1038	0.962	0.501	964	0.987
ZOCVA6	-0.72	2	0.00	0.502	1039	0.962	0.498	963	0.987
RMQFH49	-0.72	2	0.00	0.502	1040	0.962	0.498	962	0.987
QUCRG093	-0.71	2	0.01	0.502	1041	0.962	0.498	961	0.987
QLI67	-0.71	2	0.01	0.503	1042	0.962	0.497	960	0.987
FSBFC4	-0.71	2	0.01	0.503	1043	0.962	0.497	959	0.987
GSB04	-0.71	2	0.01	0.503	1044	0.962	0.497	958	0.987
DOKAX165	-0.71	2	0.01	0.503	1045	0.962	0.497	957	0.987
YBTF8	-0.71	2	0.01	0.504	1046	0.962	0.496	956	0.987
DNUG23	-0.71	2	0.01	0.504	1047	0.962	0.496	955	0.987
FXT5	-0.70	2	0.01	0.504	1048	0.962	0.496	954	0.987
QSV97	-0.70	2	0.01	0.505	1049	0.962	0.495	953	0.987
KFB534	-0.70	2	0.01	0.505	1050	0.962	0.495	952	0.987
DGPAU901	-0.68	2	0.02	0.508	1051	0.967	0.492	951	0.987
SVPO1	-0.68	2	0.02	0.509	1052	0.967	0.491	950	0.987
HHKNY932	-0.68	2	0.02	0.509	1053	0.967	0.491	949	0.987
QPNO715	-0.68	2	0.02	0.51	1054	0.967	0.49	948	0.987
UZI0	-0.67	2	0.03	0.511	1055	0.967	0.489	947	0.987
NCEGF2	-0.67	2	0.03	0.511	1056	0.967	0.489	946	0.987
PHUZO645	-0.67	2	0.03	0.512	1057	0.967	0.488	945	0.987
KZSC685	-0.67	2	0.03	0.512	1058	0.967	0.488	944	0.987
DFPYV4	-0.67	2	0.03	0.512	1059	0.967	0.488	943	0.987
SKZHS05	-0.67	2	0.03	0.512	1060	0.967	0.488	942	0.987
UESDF5	-0.66	2	0.03	0.514	1061	0.969	0.486	941	0.987
SIFD8	-0.66	2	0.04	0.514	1062	0.969	0.486	940	0.987
MEQ8	-0.65	2	0.04	0.516	1063	0.97	0.484	939	0.987
YHLW390	-0.65	2	0.04	0.516	1064	0.97	0.484	938	0.987
